timestamp,user,location,component,pid,content,eventid,label
1725917345,root,webserver,sshd,3309.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1722444300,admin,app,cron,8515.0,user logout completed,ENG,NORMAL
1713674966,intruder,dbserver,nginx,3925.0,Multiple failed logins from 192.168.1.100: possible brute force,ANOM,ANOMALY
1711981760,intruder,dbserver,kernel,558.0,Privilege escalation attempt using sudo exploit,ANOM,ANOMALY
1729106197,service,app,scheduler,3314.0,user login successful,ENG,NORMAL
1131567055,tbird-admin1,local@tbird-admin1,sshd,1761.0,Server listening on :: port 22.,E116,NORMAL
1735452082,-,webserver,nginx,3661.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1716063742,admin,webserver,sshd,3549.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1720183660,attacker,webserver,kernel,2128.0,SQL injection attempt detected: ' OR 1=1 -- on /login.php,ANOM,ANOMALY
1727175047,unknown,dmz,app,4320.0,Critical data corruption on block device,ANOM,ANOMALY
1732168827,root,dn3,sshd,4353.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1131566510,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,NORMAL
1728443894,svc,dn73,sshd,862.0,session opened for user root by (uid=0),AUTH,NORMAL
1708523003,-,webserver,nginx,1159.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1131567324,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,NORMAL
1732860767,admin,app,app,9493.0,background job executed successfully,ENG,NORMAL
1131566975,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,NORMAL
1131566645,cn923,cn923/cn923,ntpd,28988.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1710887485,svc,webserver,sshd,4933.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1131566713,cn375,cn375/cn375,ntpd,10237.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1732099417,-,webserver,nginx,4560.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1131566926,cn548,cn548/cn548,ntpd,14756.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1131566482,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,NORMAL
1131566754,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,NORMAL
1711054273,-,webserver,nginx,1244.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1718336797,intruder,internet,nginx,3082.0,Firewall breach attempt from 203.0.113.55,ANOM,ANOMALY
1131567205,bn879,bn879/bn879,ntpd,24606.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1716788296,unknown,app,service,2884.0,user login successful,ENG,NORMAL
1734882014,intruder,dbserver,postfix,8412.0,SQL injection attempt detected: ' OR 1=1 -- on /login.php,ANOM,ANOMALY
1719322572,admin,app,cron,8313.0,configuration updated by admin,ENG,NORMAL
1131566461,dn73,dn73/dn73,crond,2918.0,(root) CMD (run-parts /etc/cron.hourly),E3,NORMAL
1131567043,tbird-admin1,local@tbird-admin1,IA32 emulation $Id,,"sys_ia32.c,v 1.32 2002/03/24 13:02:28 ak Exp $",E11,NORMAL
1715295192,-,webserver,nginx,4084.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1714121239,unknown,app,app,5169.0,user logout completed,ENG,NORMAL
1131567198,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,NORMAL
1714031866,guest,app,app,2145.0,user login successful,ENG,NORMAL
1735361579,guest,app,cron,5044.0,suspicious activity observed for user john,ENG,NORMAL
1131567268,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,NORMAL
1131567043,tbird-admin1,local@tbird-admin1,ACPI,,Processor [CPU2] (supports C1),E94,NORMAL
1131566636,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,NORMAL
1711439688,-,webserver,nginx,1959.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1712805236,root,dn228,sshd,4498.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1704501910,unknown,app,cron,2879.0,multiple failed login attempts detected,ENG,NORMAL
1714076415,unknown,app,app,6244.0,user logout completed,ENG,NORMAL
1707960796,svc,dn228,sshd,3886.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1131567014,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,NORMAL
1704824451,admin,dn3,sshd,867.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1727846329,intruder,dmz,kernel,4777.0,Critical data corruption on block device,ANOM,ANOMALY
1707490016,-,webserver,nginx,4316.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1131566659,cn25,cn25/cn25,ntpd,15539.0,"synchronized to 10.100.22.250, stratum 3",E125,NORMAL
1131567043,tbird-admin1,local@tbird-admin1,VFS,,Mounted root (ext2 filesystem).,E72,NORMAL
1709270264,intruder,webserver,postfix,661.0,Malware signature matched in /tmp/malicious.bin,ANOM,ANOMALY
1706946122,unknown,app,scheduler,3472.0,configuration updated by admin,ENG,NORMAL
1731972415,admin,app,scheduler,530.0,background job executed successfully,ENG,NORMAL
1712002017,service,app,scheduler,4103.0,configuration updated by admin,ENG,NORMAL
1732657901,-,webserver,nginx,3508.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1131567050,#8#,#8#/#8#,sshd,2223.0,"connection from ""#28#""",E29,NORMAL
1131566813,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,NORMAL
1707446465,attacker,webserver,kernel,1507.0,Multiple failed logins from 192.168.1.100: possible brute force,ANOM,ANOMALY
1728683867,svc,dn3,sshd,2019.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1131567143,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,NORMAL
1131567242,dn116,dn116/dn116,ntpd,6949.0,"synchronized to 10.100.28.250, stratum 3",E125,NORMAL
1131566548,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,NORMAL
1733728025,svc,webserver,sshd,4553.0,session opened for user root by (uid=0),AUTH,NORMAL
1704728207,service,app,cron,3529.0,multiple failed login attempts detected,ENG,NORMAL
1131567317,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,NORMAL
1131567271,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,NORMAL
1131566750,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,NORMAL
1732114928,root,dn73,sshd,3038.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1723028411,unknown,internet,sshd,6641.0,Remote code execution attempt on port 8080,ANOM,ANOMALY
1131566679,cn737,cn737/cn737,ntpd,29331.0,"synchronized to 10.100.16.250, stratum 3",E125,NORMAL
1131567228,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,NORMAL
1734963011,intruder,dbserver,nginx,4954.0,Remote code execution attempt on port 8080,ANOM,ANOMALY
1726912806,unknown,app,cron,3931.0,suspicious activity observed for user john,ENG,NORMAL
1723684051,unknown,app,service,7586.0,suspicious activity observed for user john,ENG,NORMAL
1131566925,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,NORMAL
1715895212,intruder,dbserver,sshd,3974.0,SQL injection attempt detected: ' OR 1=1 -- on /login.php,ANOM,ANOMALY
1131567046,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,NORMAL
1718715043,-,webserver,nginx,1072.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1732291277,-,webserver,nginx,2838.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1714221353,service,app,scheduler,2062.0,multiple failed login attempts detected,ENG,NORMAL
1131566749,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,NORMAL
1714418717,admin,dn3,sshd,3883.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1730379757,service,app,service,9191.0,password change requested,ENG,NORMAL
1714740116,admin,app,cron,2505.0,multiple failed login attempts detected,ENG,NORMAL
1731577335,-,webserver,nginx,3906.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1711130968,-,webserver,nginx,2008.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1713414627,-,webserver,nginx,2068.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1721947448,-,webserver,nginx,1498.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1715967532,unknown,app,service,9426.0,password change requested,ENG,NORMAL
1724161946,root,dn3,sshd,4466.0,session opened for user root by (uid=0),AUTH,NORMAL
1131567118,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,NORMAL
1131566862,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,NORMAL
1131566964,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,NORMAL
1131566904,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,NORMAL
1131567240,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,NORMAL
1131567226,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,NORMAL
1722062293,-,webserver,nginx,1250.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1725157161,user1,dn228,sshd,698.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1731764626,user1,dn228,sshd,4219.0,session opened for user root by (uid=0),AUTH,NORMAL
1728656415,attacker,internet,kernel,2422.0,Firewall breach attempt from 203.0.113.55,ANOM,ANOMALY
1715786081,root,dn3,sshd,3580.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1720900006,admin,app,service,9901.0,multiple failed login attempts detected,ENG,NORMAL
1131566613,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,NORMAL
1715044688,attacker,webserver,app,6307.0,Malware signature matched in /tmp/malicious.bin,ANOM,ANOMALY
1712951075,unknown,dmz,postfix,2211.0,Multiple failed logins from 192.168.1.100: possible brute force,ANOM,ANOMALY
1714430849,user1,webserver,sshd,5284.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1719908724,admin,dn228,sshd,5535.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1716158917,attacker,internet,app,1025.0,Remote code execution attempt on port 8080,ANOM,ANOMALY
1711268572,attacker,dbserver,sshd,8943.0,Multiple failed logins from 192.168.1.100: possible brute force,ANOM,ANOMALY
1131566461,dn261,dn261/dn261,crond(pam_unix),2907.0,session closed for user root,E117,NORMAL
1727873800,-,webserver,nginx,4881.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1131566461,dn3,dn3/dn3,crond(pam_unix),2907.0,session closed for user root,E117,NORMAL
1730367951,service,app,app,6872.0,background job executed successfully,ENG,NORMAL
1131566510,bn946,bn946/bn946,ntpd,15562.0,"synchronized to 10.100.18.250, stratum 3",E125,NORMAL
1131567158,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,NORMAL
1717150738,-,webserver,nginx,2750.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1131566750,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,NORMAL
1131566474,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,NORMAL
1131567060,tbird-admin1,local@tbird-admin1,xinetd,1798.0,removing telnet,E106,NORMAL
1734581046,-,webserver,nginx,3453.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1707016452,svc,dn228,sshd,2480.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1715837723,root,webserver,postfix,114.0,Critical data corruption on block device,ANOM,ANOMALY
1724337559,-,webserver,nginx,1996.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1714711185,svc,dn3,sshd,4032.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1721117354,admin,app,app,1402.0,user login successful,ENG,NORMAL
1707949265,unknown,app,service,9037.0,file downloaded from suspicious domain,ENG,NORMAL
1131566525,aadmin2,src@aadmin2,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,NORMAL
1714948662,-,webserver,nginx,1561.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1131566864,bn676,bn676/bn676,ntpd,27517.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1131567043,cn373,cn373/cn373,ntpd,10321.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1131566736,bn263,bn263/bn263,ntpd,23720.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1131566988,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,NORMAL
1131567189,cn103,cn103/cn103,ntpd,19549.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1704703033,user1,dn3,sshd,1110.0,session opened for user root by (uid=0),AUTH,NORMAL
1131567240,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,NORMAL
1131567053,tbird-admin1,local@tbird-admin1,gmetad,,Warning: we failed to resolve data source name an654 an655 an656 an657 an658 an659 an660 an661 an662 an663 an664 an665 an666 an667 an668 an669 an670 an671 an672 an673 an674 an675 an676 an677 an678 an679 an680 an681 an682 an683 an684 an685 an686 an687 an688 an689 an690 an691 an692 an693 an694 an695 an696 an697 an698 an699 an700 an701 an702 an703 an704 an705 an706 an707 an708 an709 an710 an711 an712 an713 an714 an715 an716 an717 an718 an719 an720 an721 an722 an723 an724 an725 an726 an727 an728 an729 an730 an731 an732 an733 an734 an735 an736 an737 an738 an739 an740 an741 an742 an743 an744 an745 an746 an747 an748 an749 an750 an751 an752 an753 an754 an755 an756 an757 an758 an759 an760 an761 an762 an763 an764 an765 an766 an767 an768,E146,NORMAL
1704678032,-,webserver,nginx,2909.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1131566636,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,NORMAL
1733632160,-,webserver,nginx,4493.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1131566908,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,NORMAL
1712124665,admin,webserver,sshd,5625.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1131567148,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,NORMAL
1728284347,intruder,dmz,app,8846.0,Firewall breach attempt from 203.0.113.55,ANOM,ANOMALY
1131567043,tbird-admin1,local@tbird-admin1,ACPI,,RSDT (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ 0x00000000000fd664,E10,NORMAL
1722365740,attacker,webserver,kernel,7205.0,Critical data corruption on block device,ANOM,ANOMALY
1724323121,admin,webserver,sshd,4500.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1706351328,guest,app,app,5080.0,user login successful,ENG,NORMAL
1727672328,guest,app,service,2972.0,password change requested,ENG,NORMAL
1131567200,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,NORMAL
1718922647,service,app,service,1083.0,user login successful,ENG,NORMAL
1131567272,dn585,dn585/dn585,ntpd,32219.0,"synchronized to 10.100.26.250, stratum 3",E125,NORMAL
1131566592,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,NORMAL
1722164329,service,app,scheduler,6290.0,password change requested,ENG,NORMAL
1732971494,svc,dn73,sshd,5460.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1131567109,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,NORMAL
1131566477,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,NORMAL
1722079393,intruder,dmz,kernel,5717.0,Privilege escalation attempt using sudo exploit,ANOM,ANOMALY
1723248239,-,webserver,nginx,3708.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1718034253,-,webserver,nginx,4951.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1131567065,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,NORMAL
1723326481,service,app,app,9337.0,file downloaded from suspicious domain,ENG,NORMAL
1732050825,-,webserver,nginx,4820.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1712124833,-,webserver,nginx,4138.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1131567224,bn145,bn145/bn145,ntpd,22852.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1131566527,aadmin4,src@aadmin4,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,NORMAL
1704833553,admin,dn228,sshd,4149.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1131566581,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,NORMAL
